2011-02-15 00:00:00,Host Hotels Issues FY 2011 FFO And EBITDA Guidance In Line With Estimates
2011-04-28 00:00:00,Host Hotels Revises FY 2011 Guidance
2011-06-15 00:00:00,Host Hotels Announces Quarterly Dividend On Common Stock
2011-09-19 00:00:00,Host Hotels Announces Quarterly Dividend On Common Stock
2011-11-22 00:00:00,Host Hotels Announces New Billion Credit Facility
2011-12-13 00:00:00,Host Hotels Terminates Its Agreement To Acquire The Grand Hyatt
2011-12-14 00:00:00,Host Hotels Announces Quarterly Dividend On Common Stock
2012-02-14 00:00:00,Host Hotels Comments On FY 2012 RevPAR Issues FY 2012 Earnings Guidance Below Estimates
2012-03-28 00:00:00,Host Hotels Host Hotels Announces The Sale Of The San Francisco Airport Marriott And Provides A Summary Of The Recently Announced Balance Sheet Transactions
2012-04-25 00:00:00,Host Hotels Issues FY 2012 Revenue Outlook In Line With Issues FY 2012 FFO Outlook Above Raises FY 2012 Net Income And EBITDA Outlook
2012-09-17 00:00:00,Host Hotels and Resorts Inc Announces Increase In Quarterly Dividend On Common Stock
2012-10-12 00:00:00,FBR Capital Gives Market Perform Rating to Host Hotels Resorts
2012-10-16 00:00:00,Host Hotels Resorts Research Recent Ratings Updates
2012-11-07 00:00:00,Cantor Fitzgerald Raises Host Hotels Resorts to Buy
