2011-01-18 00:00:00,Western Digital Corporation Issues Q3 2011 Revenue Below Call
2011-02-25 00:00:00,Western Digital Corporation Establishes Hard Drive Center In Partners With Data Storage Institute
2011-04-20 00:00:00,Western Digital Corporation Issues Q4 2011 EPS Guidance Below Call
2011-11-21 00:00:00,Western Digital Corporation Reports Arbitration Decision
2012-01-23 00:00:00,Western Digital Corporation Issues Q3 2012 Guidance Above Call
2012-02-28 00:00:00,Western Digital Corporation Reaches Agreement With Toshiba Corporation To Divest Certain HDD Agrees To Purchase Toshiba Storage Device Company Limited
2012-03-06 00:00:00,Western Digital Corporation And Expect To Close Agreement For The Sale Of HDD Business To Western Digital On March 8
2012-03-08 00:00:00,Western Digital Corporation Completes Acquisition Of Hitachi Global Storage Technologies
2012-04-26 00:00:00,Western Digital Corporation Issues Q4 2012 Guidance Above Call
2012-05-15 00:00:00,Western Digital Corporation Completes Divestiture Of Assets To Toshiba Acquires Toshiba Storage Device Company Limited
2012-05-21 00:00:00,Western Digital Corporation Announces Additional Billion Share Repurchase Program
2012-09-10 00:00:00,Western Digital Corp Announces Senior Management Changes
2012-09-13 00:00:00,Western Digital Corp Declares Quarterly Additional Billion Share Repurchase Authorized
2012-10-12 00:00:00,Western Digital fall on Citi downgrade
2012-10-16 00:00:00,Court Vacates Award in Western Seagate Arbitration
2012-10-19 00:00:00,Earnings Western Digital Analyst Blog
2012-10-22 00:00:00,Western Digital Q1 Profit Rises Quick Facts
2012-10-23 00:00:00,Western Digital Corp Issues Q2 2013 Guidance Below Reaffirms FY 2013 EPS Call
2012-10-31 00:00:00,Is Western Digital An Ideal Acquisition
2012-11-01 00:00:00,Western Digital Investment Recent Ratings Updates
