2010-12-16 00:00:00,DTE Energy Company Declares Dividend
2011-02-03 00:00:00,DTE Energy Company Declares Dividend
2011-02-09 00:00:00,DTE Energy Company Issues FY 2011 EPS Guidance In Line With Estimates
2011-04-27 00:00:00,DTE Energy Company Reiterates FY 2011 EPS Guidance
2011-07-28 00:00:00,DTE Energy Company Reaffirms FY 2011 EPS Guidance
2011-08-09 00:00:00,DTE Energy Company Announces Chairman Change
2011-09-07 00:00:00,DTE Energy Company Introduces New iPhone App to Get Outage Information
2011-11-28 00:00:00,DTE Energy Company Introduces A New Android App To Get Outage Information
2012-02-02 00:00:00,DTE Energy Co Declares Dividend
2012-02-16 00:00:00,DTE Energy Company Issues FY 2012 EPS Guidance In Line With Estimates
2012-06-14 00:00:00,DTE Energy Company Increases Dividend
2012-07-27 00:00:00,DTE Energy Company Reiterates FY 2012 EPS Guidance
2012-09-04 00:00:00,DTE Energy Enbridge and Spectra Energy Corp to Develop New Pipeline to Connect Growing Utica Shale Gas Supplies to Markets In Midwest And Ontario
2012-09-20 00:00:00,DTE Energy Co Updates FY 2012 EPS Guidance To A Range Below Call
2012-10-24 00:00:00,DTE Energy Co Raises FY 2012 EPS Guidance
2012-10-25 00:00:00,IBM Establishes the Smarter Energy Research Institute to Advance the Utility
2012-10-31 00:00:00,Equity Ratings Changes for October F
