2010-11-22 00:00:00,Pitney Pitney Bowes Government Opens Federal Litigation Support Center
2010-12-08 00:00:00,Security Engineered Machinery Selects Pitney Bowes For Nationwide Service
2011-02-08 00:00:00,Pitney Bowes Increases Dividend
2011-04-26 00:00:00,Pitney Bowes Announces Collaboration With ShopVisible
2011-07-11 00:00:00,Pitney Bowes Declares Preference and Preferred Stock Dividends
2011-09-12 00:00:00,Pitney Bowes Announces Mailstream Wrapper Productivity System for Mailers
2011-09-14 00:00:00,Pitney Bowes Signs Numerous Strategic Alliance Agreements with Large Mailers to Provide Volly
2011-11-01 00:00:00,Pitney Bowes Lowers FY 2011 Revenue Raises Low End Of Prior FY 2011 EPS Guidance To A Range Above Estimates
2012-04-04 00:00:00,Australia Post Selects Volly From Pitney Bowes For Secure Delivery Of Digital Mail
2012-04-09 00:00:00,Pitney Bowes Board Declares Preference And Preferred Stock Dividends
2012-07-12 00:00:00,Pitney Bowes Inc Announces Agreements For Volly Secure Digital Delivery Service
2012-10-10 00:00:00,Pitney Bowes Stock Rating Reaffirmed by Zacks
2012-10-15 00:00:00,PITNEY BOWES DMA Names Pitney Bowes Software Innovation Award
2012-10-17 00:00:00,Microsoft Wins the 2012 Pitney Bowes Personal Connections ECHO Award
2012-10-22 00:00:00,PITNEY BOWES Savings Account Balances Decline for Residents in Four
2012-10-23 00:00:00,EBay Teams Up With FedEx on Shipping to Compete With Amazon
2012-10-25 00:00:00,Forbes Earnings Pitney Bowes
2012-11-06 00:00:00,Pitney Bowes Named Top Dividend Stock With Insider Buying and Yield
