2011-01-31 00:00:00,Corporation Announces Acquisition Of Resource Technology Corporation
2011-04-04 00:00:00,Corporation Opens European Headquarters In Switzerland
2011-04-26 00:00:00,Corporation Reaffirms FY 2011 Revenue Raises FY 2011 EPS Guidance
2011-06-07 00:00:00,Ilika plc And Corporation Announces Hydrogen Storage Collaboration
2011-08-03 00:00:00,Stellar Biotechnologies Inc Announces a Strategic Agreement for Marketing and Sales With SAFC
2011-09-14 00:00:00,Corporation Reaffirms FY 2011 Call
2011-09-20 00:00:00,Healthlinx Ltd Signs Licensing Agreement With For IgY Immunodepletion Technology
2011-11-08 00:00:00,Corporation Declares Quarterly Share Buyback Authorization Increased
2012-02-23 00:00:00,Corporation Announces Appointment Of Jan Bertsch As CFO
2012-04-24 00:00:00,Corporation Reaffirms FY 2012 Guidance
2012-06-26 00:00:00,Corporation Reaffirms FY 2012 Call
2012-08-16 00:00:00,Corp And Materia Extends Catalyst Distribution Agreement
2012-09-05 00:00:00,BioReliance Launches Ground Breaking 3D Skin Assay
2012-09-06 00:00:00,Corp And AB SCIEX Sign Worldwide Distribution Agreement For Mass Spectrometry Consumables
2012-10-16 00:00:00,Cyprotex plc Signs Licensing Agreement With Corp
2012-11-06 00:00:00,Indicated Dividend Yield Ranking for the 500 by Industry
