2010-11-10 00:00:00,Pfizer Together with Eight Other Companies to Collaborate on Data Share on Psychiatric
2010-11-30 00:00:00,And Pfizer Select Compound For Advancement In Program
2010-12-06 00:00:00,Pfizer Announces Ian Read As President And Chief Executive Officer
2010-12-10 00:00:00,Pfizer Stops Clinical Trials Of Thelin And Initiates Voluntary Product Withdrawal In The Interest Of Patient Safety
2010-12-13 00:00:00,Pfizer Board Of Directors Elects George Lorch Declares First Quarter 2011 Dividend
2010-12-17 00:00:00,DiaGenic ASA And Pfizer Inc to Collaborate on Blood Based Biomarkers for Early Stages of Disease
2011-01-04 00:00:00,Pfizer Takes Laboratories Limited To Court Over Generic
2011-01-05 00:00:00,Natco Pharma Seeks License From Pfizer For HIV
2011-01-06 00:00:00,Seattle Genetics Announces Antibody Drug Conjugate Collaboration With Pfizer
2011-01-07 00:00:00,Sutro Biopharma Forges Partnership With Pfizer For Development And Commercialization Of Therapeutics
2011-01-25 00:00:00,Mylan Announces Lipitor Settlement Agreement With Pfizer
2011-02-01 00:00:00,Pfizer Issues FY 2011 Guidance In Line With Lowers FY 2012 Revenue Reaffirms FY 2012 EPS Announces New Billion Share Repurchase Program
2011-02-22 00:00:00,Pfizer Settles Remaining US Trovan
2011-03-01 00:00:00,Pfizer Completes Acquisition Of King
2011-03-03 00:00:00,Charles River Laboratories Announces Agreement To Supply Pfizer Genetically Modified Research Models
2011-03-04 00:00:00,Pfizer Announces Primary Endpoints Met In Second Phase 3 Clinical Trial Of Tofacitinib In Patients With Active Rheumatoid Arthritis
2011-03-07 00:00:00,Japan Health Ministry Halts Pfizer And Vaccines After Four
2011-03-14 00:00:00,Athersys And Pfizer Inc Announces Initiation Of Patient Enrollment For Phase II Clinical Trial In Inflammatory Bowel Disease
2011-03-17 00:00:00,Pfizer Recalls Painkiller Embeda Over Stability
2011-03-18 00:00:00,EU Drugs Agency Backs Apixaban From Pfizer And Squibb
2011-04-15 00:00:00,Pfizer Announces Results Of Third Phase 3 Clinical Trial Of Tofacitinib
2011-04-20 00:00:00,Pfizer and Shanghai Pharmaceuticals Holding Sign Memorandum of Understanding for Potential Strategic Partnership
2011-05-03 00:00:00,Pfizer Reaffirms FY 2012 Guidance
2011-05-17 00:00:00,Pfizer Announces Simultaneous Filing Of New Drug Applications For Crizotinib With Food And Drug Administration And Japanese Ministry Of Labour And Welfare
2011-05-20 00:00:00,Pfizer Receives FDA Approval For Advanced Pancreatic Neuroendocrine Tumors
2011-05-31 00:00:00,Teva Pharmaceutical Industries And Pfizer Settles Generic Neurontin Litigation
2011-06-10 00:00:00,EU Clears Pfizer To Buy Consumer Health
2011-06-21 00:00:00,IntelliPharmaCeutics Intl Inc Announces Settlement for Generic Version of Effexor XR With Pfizer Wyeth LLC
2011-06-23 00:00:00,Pfizer Declares 2011 Dividend
2011-06-24 00:00:00,Pfizer and Pain Receives FDA Complete Response Letter for REMOXY
2011-06-29 00:00:00,Pfizer And ChemRar High Tech Center Announce Plans To Explore Innovative Medical Research And Development Partnership In Russia
2011-07-07 00:00:00,Pfizer To Explore Strategic Alternatives For Its Animal Health And Nutrition Businesses
2011-07-29 00:00:00,Pfizer Nutrition Business Could Fit Nestle
2011-08-01 00:00:00,Pfizer Completes Sale Of Capsugel Business To KKR
2011-08-02 00:00:00,Pfizer Reaffirms FY 2012 Guidance
2011-08-18 00:00:00,Nestle Danone SA Early Leaders To Land Billion
2011-09-22 00:00:00,Pfizer Announces New Phase Three Safety Data For Estrogens
2011-10-27 00:00:00,Pfizer Declares 2011 Dividend
2011-11-01 00:00:00,Pfizer Raises Low End Of Prior FY 2011 Revenue Raises FY 2011 EPS Issues FY 2012 Guidance In Line With Estimates
2011-11-21 00:00:00,Pfizer Announces European Medicines Agency Acceptance Of Regulatory Submission For Tofacitinib For The Treatment Of Rheumatoid Arthritis
2011-11-30 00:00:00,Watson Launches Generic LIPITOR As Part Of Exclusive Agreement With Pfizer
2011-12-16 00:00:00,Pfizer Reports Positive Results From Phase 3 Trial OF Lyrica Capsules CV
2011-12-20 00:00:00,Pfizer Announces FDA Acceptance For Review Of New Drug Application For Files Application with Regulatory Authorities in Japan
2012-01-27 00:00:00,Food And Drug Administration Approves Pfizer INLYTA For Patients With Previously Treated Advanced Renal Cell Carcinoma
2012-01-31 00:00:00,Pfizer Inc Lowers FY 2012 Guidance
2012-03-01 00:00:00,Squibb And Announce Food and Drug Administration Extends Action Date for ELIQUIS by Three Months
2012-03-12 00:00:00,Pfizer Inc To Spin Off Animal Health
2012-03-13 00:00:00,Biocon Limited and Conclude Commercialization Agreement
2012-04-26 00:00:00,Pfizer Inc Declares 2012 Dividend
2012-05-09 00:00:00,FDA Advisers Back Pfizer Inc Arthritis
2012-07-19 00:00:00,Pfizer Inc and Northwestern University Win LYRICA Patent Case In Delaware District Court
2012-07-23 00:00:00,Pfizer Inc Reports Results Of EU Safety And Efficacy Study Of Lyricas Discontinuation Effects In Patients With Generalized Anxiety Disorder
2012-07-31 00:00:00,Pfizer Inc Announces Positive Results From ORAL Start Phase 3 Study Of Tofacitinib In Rheumatoid Arthritis
2012-08-07 00:00:00,Pfizer Inc Announces Resolutions With DOJ And SEC Related To Certain International Operations
2012-09-04 00:00:00,Pfizer Inc Receives EU Marketing Authorization For INLYTA
2012-09-13 00:00:00,Pfizer Inc And Zhejiang Hisun Pharmaceutical Co Ltd Announce Launch Of Pharmaceuticals
2012-10-24 00:00:00,Pfizer XALKORI Receives Conditional Marketing Authorization From European Commission For Treatment Of Adults With Previously Treated Advanced Cell Lung Cancer
2012-11-01 00:00:00,Pfizer Inc Lowers High End Of Prior FY 2012 Revenue Narrows FY 2012 EPS Guidance
2012-11-02 00:00:00,Nestle SA Says Pfizer Inc Baby Food Deal Cleared By Chinese
2012-11-06 00:00:00,Pfizer Inc Arthritis Drug Wins To Challenge
