2010-12-15 00:00:00,Starwood Hotels Resorts Inc Announces New Hotel In Miami
2011-01-19 00:00:00,Starwood Hotels Resorts Inc Announces 100th Hotel Under Regis and The Luxury Collection Brands
2011-01-20 00:00:00,Starwood Hotels Resorts Four Points Brand To Expand In Indiana
2011-01-24 00:00:00,Starwood Hotels Resorts Inc Announces Opening Of Over 20 Hotels In 2011
2011-01-25 00:00:00,Starwood Hotels Resorts Inc Partners With Broadways Official Loyalty Audience Rewards In New Alliance
2011-01-26 00:00:00,Starwood Hotels Resorts Inc Announces New Sheraton Sharjah Hotel Resort
2011-01-31 00:00:00,Starwood Hotels Resorts Inc Announces Plans To Open Sheraton Hotel In Montreal Area
2011-02-03 00:00:00,Starwood Hotels Resorts Inc Issues FY 2011 Guidance In Line With Issues Q1 2011 EBITDA Guidance Below Estimates
2011-03-08 00:00:00,Starwood Hotels Resorts Inc Opens New Hotel In Italy
2011-04-28 00:00:00,Starwood Hotels Resorts Inc Reaffirms FY 2011 EBITDA Raises FY 2011 EPS Reaffirms FY 2011 RevPAR Growth Call
2011-05-04 00:00:00,Starwood Hotels Resorts Inc To Open New Sheraton Hotel In Dubai
2011-05-11 00:00:00,Starwood Hotels Resorts Inc Opens First Resort
2011-06-06 00:00:00,Starwood Hotels Resorts Inc Reaffirms FY2011 RevPAR Comments On FY 2011 Earnings Call
2011-07-28 00:00:00,Starwood Hotels Resorts Inc Issues Q3 2011 EBITDA Guidance Below Reaffirms FY 2011 EBITDA Raises FY 2011 EPS Guidance
2011-10-27 00:00:00,Starwood Hotels Resorts Inc Issues Q4 2011 EBITDA Below Narrows FY 2011 EBITDA Raises FY 2011 EPS Issues FY 2012 EPS Outlook Below Estimates
2011-11-30 00:00:00,Starwood Hotels Resorts Inc Announces Partnership With Jiepang
2012-03-06 00:00:00,Starwood Hotels Resorts Inc To Open 25 New Hotels In Europe
2012-04-26 00:00:00,Starwood Hotels Resorts Inc Issues FY 2012 Earnings Guidance In Line With Estimates
2012-07-26 00:00:00,Starwood Hotels Resorts Inc Raises FY 2012 Earnings Issues Q3 2012 EBITDA Guidance Below Issues Q3 2012 EPS Guidance In Line With Estimates
2012-10-03 00:00:00,Starwood Hotels Resorts Worldwide Inc Completes Sale Of Manhattan At Times Square
2012-10-25 00:00:00,Starwood Hotels Resorts Worldwide Inc Lowers High End Of Prior FY 2012 EBITDA Comments On Q4 2012 REVPAR Issues Q4 2102 EBITDA Guidance Below Estimates
