2010-11-17 00:00:00,Raytheon Secures Contract From Navy
2010-11-29 00:00:00,Army Awards Raytheon Nearly Million Delivery Order For Common Sensor Payload
2010-12-01 00:00:00,Raytheon Secures Contract To Provide FBI Systems Development And Support Services
2010-12-07 00:00:00,Raytheon Secures AESA Radar Upgrade Contract For Aircraft
2010-12-30 00:00:00,Raytheon Commences Tender Offer For All Shares Of Applied Signal
2011-01-20 00:00:00,Raytheon Signs Million Paveway Contract With the Kingdom of Saudi Arabia
2011-01-31 00:00:00,Raytheon Subsidiary Completes Acquisition Of Applied Signal
2011-02-01 00:00:00,Raytheon Raytheon Professional Services LLC And Baptist Health Agree To Deliver Simulation Training
2011-02-07 00:00:00,Raytheon Team To Develop Tool To Reduce Radar Interference From Wind Farms
2011-02-24 00:00:00,Teledyne Technologies Subsidiary Teams With Lockheed Martin Corporation And Raytheon Company To Pursue Missile Defense Objective Simulation Framework Contract
2011-03-08 00:00:00,Raytheon Secures Million Contract For Air Force FLIRs
2011-03-23 00:00:00,Raytheon Increases Dividend By
2011-03-31 00:00:00,Raytheon Receives Million Manufacturing Contract For Standard Block IB Program
2011-04-06 00:00:00,Raytheon Secures Contract Modification From Federal Aviation Administration
2011-04-20 00:00:00,DARPA Selects Raytheon As Mission Systems Integrator
2011-04-21 00:00:00,Raytheon Secures Million Contract For Excalibur Form Army
2011-04-25 00:00:00,Raytheon Raytheon Technical Services Company LLC Secures Maintenance And Operations Services Contract
2011-04-26 00:00:00,Raytheon Secures Million For Patriot Tactical Missile Upgrades
2011-04-27 00:00:00,Raytheon Secures Contract For Patriot Engineering Services
2011-05-02 00:00:00,Raytheon Secures Million For Patriot Missile Support Services
2011-05-24 00:00:00,Raytheon Receives Million For Full Rate Production Contract
2011-05-25 00:00:00,Raytheon Receives Million Order To Provide Encrypted Identification Technology
2011-05-27 00:00:00,Raytheon Declares Quarterly Cash Dividend
2011-06-14 00:00:00,Raytheon Acquires Directed Energy Capabilities of Ktech Corporation
2011-06-16 00:00:00,Raytheon Receives Million Navy Contract To Support Satellite Communication System
2011-06-20 00:00:00,Raytheon To Provide Airborne Processing For Missile Defense Application
2011-06-21 00:00:00,Raytheon Receives Million Global Hawk Ground Station Sustainment Contract
2011-06-29 00:00:00,Raytheon Secures Million From Army To Complete Excalibur Ib Development
2011-07-28 00:00:00,Raytheon Lowers High End Of Prior FY 2011 Revenue Guidance To A Range In Line With Reaffirms FY 2011 EPS Guidance
2011-09-12 00:00:00,Raytheon Secures Contract From Republic Of Korea Navy For Phalanx
2011-09-15 00:00:00,Raytheon To Deliver Virtual Training System To Exclusive India BCL Secure Premises
2011-10-24 00:00:00,Raytheon Secures US Navy Missile Launcher Contract Valued Up To Million
2011-10-27 00:00:00,Raytheon Lowers FY 2011 Revenue Narrows FY 2011 EPS Guidance To A Range Of In Line With Estimates
2011-11-07 00:00:00,Raytheon Secures Million Contract
2011-12-16 00:00:00,Raytheon Receives Contract
2011-12-29 00:00:00,Raytheon Secures Airborne Radar Contracts At End Worth Million
2012-01-12 00:00:00,Raytheon Receives Million Contract For US Air Force Field Service Support
2012-01-26 00:00:00,Raytheon Issues FY 2012 Guidance Below Estimates
2012-01-31 00:00:00,Lockheed Martin Raytheon Company Team To Provide SEWIP Electronic Attack Capability For Navy Missile Defense
2012-02-06 00:00:00,Raytheon Co Wins Million US Navy Contract For
2012-03-01 00:00:00,Raytheon Co Secures DARPA Contract To Help Friendly Forces Communicate While Conducting Electronic Warfare
2012-03-05 00:00:00,Raytheon Co Secures Million US Army Contract To Counter Rockets
2012-03-09 00:00:00,Raytheon Co To Upgrade Military Air Traffic Landing Systems Under Million Contract
2012-04-17 00:00:00,Raytheon Co Secures Million For Aegis Radar Work
2012-04-24 00:00:00,Raytheon Co Secures Two Years Contract Extension
2012-04-26 00:00:00,Raytheon Co Reaffirms FY 2012 Revenue Raises FY 2012 EPS Guidance
2012-05-31 00:00:00,Raytheon Co Declares Quarterly Cash Dividend
2012-07-09 00:00:00,Raytheon Co Secures US Army Air Soldier System Contract
2012-09-12 00:00:00,Missile Defense Agency And US Air Force Award Raytheon Co Contract For Early Warning Radar Upgrade
2012-09-17 00:00:00,Raytheon Co Secures Second Initial Production Contract For US Air Force Radar Modernization Program
2012-09-19 00:00:00,Raytheon Co To Provide Joint Tactical Terminal Radios With Latest Security Features To US Navy
2012-10-11 00:00:00,Raytheon Dividend Stock Analysis
2012-10-12 00:00:00,Jefferies Group Gives Buy Rating to Raytheon Company
2012-10-18 00:00:00,Raytheon Raytheon UK Awarded 15 Year Logistic Support Contract By NATS
2012-10-25 00:00:00,Raytheon Co Lowers FY 2012 Revenue Raises FY 2012 EPS Guidance
2012-10-31 00:00:00,US Soldier Radio Waveform demonstrated on next
2012-11-01 00:00:00,Raytheon Raytheon Professional Services LLC Secures Worldwide Apprenticeship Programme Contract
